system:index,impervious_fraction,max_3day_rain_mm,name,peak_30min_intensity_mm,.geo
136,0.0,70.4099979000166,Bellandur Lake,6.529999732971191,"{""type"":""Polygon"",""coordinates"":[[[77.66379709908344,12.936614345412094],[77.66328130683962,12.936542713932605],[77.66280657248909,12.93633352147766],[77.66241068545756,12.936003420083194],[77.66212515848659,12.935578686236703],[77.66197271917757,12.935093129138838],[77.66196550098253,12.934585399370452],[77.66210407760508,12.934095912232754],[77.66237741760351,12.93366363068571],[77.66276376272522,12.933322963963924],[77.66323235998487,12.933101028719046],[77.66374590957513,12.933015490665186],[77.66426353376443,12.933073158491466],[77.66474403050994,12.933269441934025],[77.66514915287719,12.933588717131355],[77.66544665330683,12.934005570189912],[77.66561285046383,12.934486820001434],[77.66563451436558,12.934994159335826],[77.66550991970348,12.935487204017138],[77.66524898344652,12.93592670749299],[77.66487247568958,12.93627768492124],[77.66441036648855,12.936512198077448],[77.66389944023187,12.936611579368984],[77.66379709908344,12.936614345412094]]]}"
137,0.5547251072875675,62.49999810196459,Kengeri Lake,5.815000057220459,"{""type"":""Polygon"",""coordinates"":[[[77.48804556616695,12.91835975220835],[77.48752981164175,12.918288120729597],[77.48705511200617,12.91807892827664],[77.48665925392173,12.917748826884793],[77.4863737478256,12.917324093040724],[77.48622131965804,12.916838535944345],[77.48621410198534,12.916330806176033],[77.48635266847086,12.915841319036977],[77.48662598848092,12.915409037487565],[77.48701230535461,12.91506837076314],[77.487480868355,12.914846435516184],[77.48799438040092,12.914760897461449],[77.48851196674818,12.914818565288323],[77.4889924283648,12.915014848732769],[77.48939752111167,12.915334123932688],[77.48969499978696,12.91575097699373],[77.48986118478771,12.916232226806853],[77.48988284710005,12.916739566141464],[77.48975826154317,12.917232610821547],[77.48949734436249,12.917672114295105],[77.48912086413507,12.91802309172071],[77.48865878872542,12.918257604874746],[77.48814789983136,12.918356986165268],[77.48804556616695,12.91835975220835]]]}"
138,0.0,70.4099979000166,Madiwala Lake,6.529999732971191,"{""type"":""Polygon"",""coordinates"":[[[77.6163313324215,12.908292013404852],[77.61581559867406,12.908220381926508],[77.6153409181616,12.908011189474648],[77.61494507602302,12.907681088084244],[77.61465958142603,12.907256354241515],[77.61450715939588,12.90677079714595],[77.61449994201092,12.906263067377681],[77.61463850291233,12.905773580237874],[77.61491181191158,12.905341298687159],[77.6152981132245,12.905000631961284],[77.61576665735275,12.904778696713176],[77.61628014871698,12.904693158657956],[77.61679771421848,12.90475082648516],[77.61727815648395,12.904947109930648],[77.6176832329141,12.905266385131997],[77.61798069960574,12.905683238194404],[77.61814687791008,12.906164488008407],[77.61816853934685,12.906671827343144],[77.61804395880571,12.907164872022548],[77.61778305213342,12.90760437549484],[77.61740658707097,12.907955352918986],[77.61694453027567,12.908189866071828],[77.61643366196327,12.908289247361788],[77.6163313324215,12.908292013404852]]]}"
139,0.0,58.109998618252575,Doddabommasandra Kere,4.605000019073486,"{""type"":""Polygon"",""coordinates"":[[[77.56320714849547,13.066715013227235],[77.56269108575309,13.066643381742471],[77.56221610244478,13.066434189273348],[77.56182000781955,13.066104087860227],[77.56153433114486,13.06567935399642],[77.56138181193475,13.065193796887991],[77.56137458999352,13.064686067119082],[77.56151323931353,13.064196579991066],[77.56178672265821,13.06376429846089],[77.56217327036036,13.063423631757892],[77.56264211331016,13.063201696527862],[77.5631559321492,13.063116158480275],[77.56367382772265,13.063173826302293],[77.56415457639473,13.063370109731387],[77.56455991118422,13.06368938491025],[77.56485756762497,13.064106237951105],[77.56502385196015,13.064587487751208],[77.56504552726024,13.065094827084033],[77.56492086729989,13.065587871774113],[77.56465979423746,13.06602737526634],[77.56428308905284,13.066378352713455],[77.56382073751755,13.066612865885132],[77.56330954331527,13.066712247183919],[77.56320714849547,13.066715013227235]]]}"
140,0.5146078178535901,58.109998618252575,Kammagondanahalli Lake,4.605000019073486,"{""type"":""Polygon"",""coordinates"":[[[77.52410798525513,13.070288491018013],[77.52359191504141,13.070216859533103],[77.52311692485672,13.070007667063592],[77.52272082449761,13.069677565649958],[77.522435143688,13.069252831785677],[77.52228262227098,13.068767274676953],[77.52227540022626,13.068259544908033],[77.52241405155421,13.067770057780283],[77.52268753885822,13.067337776250572],[77.52307409215577,13.066997109548089],[77.52354294189172,13.066775174318463],[77.52405676816758,13.066689636271052],[77.52457467123686,13.066747304092951],[77.52505542686731,13.066943587521678],[77.52546076752405,13.067262862700034],[77.52575842827392,13.067679715740402],[77.52592471501701,13.06816096554019],[77.52594639063193,13.068668304872968],[77.52582172886801,13.069161349563293],[77.52556065202691,13.069600853055967],[77.5251839413892,13.069951830503602],[77.52472158316048,13.070186343675704],[77.52421038155737,13.070285724974688],[77.52410798525513,13.070288491018013]]]}"
141,0.2404599141346207,55.97499892022461,Hoodi Lake,5.690000057220459,"{""type"":""Polygon"",""coordinates"":[[[77.72290002806685,12.988749142392322],[77.7223841277805,12.988677510910723],[77.72190929399127,12.988468318450096],[77.72151332404269,12.988138217048157],[77.72122773727709,12.987713483194726],[77.72107526605404,12.987227926092629],[77.72106804636273,12.986720196324036],[77.72120665202212,12.986230709190215],[77.72148004927591,12.98579842764993],[77.72186647531225,12.985457760935669],[77.7223351707054,12.985235825696739],[77.72284882783892,12.985150287645395],[77.7233665604244,12.985207955469965],[77.72384715779435,12.985404238907131],[77.72425236500725,12.985723514097062],[77.72454992775084,12.986140367148526],[77.72471615972856,12.986621616955475],[77.72473782818307,12.987128956289242],[77.7246132074396,12.987622000974062],[77.72435221653983,12.988061504456475],[77.72397562992636,12.988412481892283],[77.7235134239322,12.988646995054689],[77.72300239065268,12.98874637634913],[77.72290002806685,12.988749142392322]]]}"
142,0.31969683470609706,70.91499849408865,Dore Kere,5.704999923706055,"{""type"":""Polygon"",""coordinates"":[[[77.55080031154503,12.904493381684206],[77.55028458563261,12.90442175020602],[77.54980991233127,12.904212557754573],[77.54941407620564,12.903882456364713],[77.54912858594483,12.903457722522488],[77.54897616622902,12.902972165427231],[77.54896894895256,12.902464435658977],[77.54910750774827,12.901974948518887],[77.54938081259547,12.901542666967684],[77.54976710804064,12.901202000241257],[77.55023564505247,12.90098006499272],[77.55074912861788,12.90089452693731],[77.55126668625871,12.900952194764642],[77.55174712122711,12.901148478210521],[77.55215219150442,12.901467753412408],[77.55244965367717,12.901884606475335],[77.55261582945639,12.902365856289672],[77.55263749056301,12.902873195624451],[77.55251291191323,12.9033662403036],[77.55225200920351,12.903805743775415],[77.55187554985957,12.904156721199012],[77.55141350008353,12.9043912343514],[77.55090263953221,12.90449061564115],[77.55080031154503,12.904493381684206]]]}"
143,0.7713215196093492,70.4099979000166,Byrasandra Melina Kere,6.529999732971191,"{""type"":""Polygon"",""coordinates"":[[[77.65546759551191,12.98098460974503],[77.65495171134647,12.980912978263746],[77.65447689239438,12.980703785803966],[77.65408093481778,12.980373684403142],[77.6537953569741,12.979948950550746],[77.6536428905129,12.979463393449278],[77.65363567104484,12.978955663680715],[77.65377427237168,12.978466176546316],[77.65404766108246,12.978033895005025],[77.65443407504561,12.977693228289642],[77.65490275579637,12.977471293049826],[77.65541639688345,12.977385754998105],[77.65593411329525,12.977443422822931],[77.65641469565111,12.977639706260899],[77.65681989020428,12.977958981451934],[77.65711744365005,12.978375834504456],[77.65728367043222,12.978857084312086],[77.65730533820742,12.979364423645944],[77.65718072135554,12.979857468330243],[77.65691973860896,12.980296971811681],[77.6565431637616,12.980647949246361],[77.65608097220985,12.980882462407843],[77.65556995489911,12.980981843701851],[77.65546759551191,12.98098460974503]]]}"
144,0.7673429138429964,70.91499849408865,Uttarahalli Lake,5.704999923706055,"{""type"":""Polygon"",""coordinates"":[[[77.54164248615375,12.909991057674096],[77.54112674890108,12.909919426195685],[77.5406520651625,12.909710233743638],[77.54025622033382,12.90938013235299],[77.53997072379691,12.908955398510034],[77.53981830073137,12.908469841414332],[77.53981108329786,12.907962111646055],[77.53994964514133,12.907472624506376],[77.54022295599812,12.907040342955883],[77.54060925993616,12.90669967623025],[77.5410778072482,12.906477740982337],[77.54159130210145,12.906392202927199],[77.54210887111967,12.906449870754347],[77.54258931664971,12.90664615419966],[77.54299439583252,12.906965429400767],[77.54329186454582,12.907382282462944],[77.54345804397987,12.907863532276798],[77.54347970556435,12.908370871611515],[77.54335512417704,12.90886391629103],[77.54309421573197,12.909303419763537],[77.54271774811116,12.909654397187929],[77.54225568817559,12.909888910340971],[77.54174481639102,12.909988291631027],[77.54164248615375,12.909991057674096]]]}"
145,0.170525371612178,70.91499849408865,Hosakerahalli Lake,5.704999923706055,"{""type"":""Polygon"",""coordinates"":[[[77.53406006009116,12.928306305876768],[77.53354428502105,12.928234674397615],[77.53306956647661,12.928025481943576],[77.532673692625,12.927695380550302],[77.53238817515857,12.927270646704914],[77.53223574092237,12.926785089607723],[77.53222852296517,12.926277359839371],[77.53236709497222,12.925787872701054],[77.53264042586973,12.925355591152934],[77.53302675812981,12.925014924429947],[77.53349533979085,12.924792989184121],[77.53400887228676,12.924707451129864],[77.53452647924617,12.924765118956415],[77.5350069599971,12.924961402399834],[77.53541206887789,12.925280677598343],[77.53570955940253,12.92569753065803],[77.53587575102466,12.926178780470275],[77.53589741420274,12.926686119804772],[77.53577282368636,12.927179164485521],[77.53551189611503,12.927618667960333],[77.53513540089259,12.92796964538738],[77.53467330707713,12.928204158542597],[77.53416239783205,12.92830353983367],[77.53406006009116,12.928306305876768]]]}"
146,0.5158242723845633,69.80188688895396,Arekere lake,5.413841024942487,"{""type"":""Polygon"",""coordinates"":[[[77.59856251865409,12.884716842184211],[77.59804683349213,12.884645210706825],[77.59757219769611,12.884436018257533],[77.59717639284435,12.884105916870503],[77.5968909251363,12.88368118303091],[77.5967385174575,12.88319562593726],[77.59673130074533,12.882687896169084],[77.5968698485892,12.882198409027524],[77.59714313184136,12.881766127473757],[77.59752939676794,12.881425460744481],[77.59799789676673,12.881203525493683],[77.59851133977004,12.881117987437326],[77.59902885652708,12.881175655265304],[77.59950925354295,12.881371938713226],[77.59991429181902,12.881691213917918],[77.6002117304888,12.882108066983536],[77.60037789313466,12.882589316799606],[77.60039955252407,12.883096656134626],[77.60027498371139,12.883589700812438],[77.60001410161131,12.884029204281768],[77.59963767200972,12.8843801817025],[77.59917565874117,12.884614694852539],[77.5986648385557,12.884714076141186],[77.59856251865409,12.884716842184211]]]}"
147,0.004559620492193378,60.82999871019274,Kalkere Lake,5.019999980926514,"{""type"":""Polygon"",""coordinates"":[[[77.66433496955227,13.049120823522944],[77.66381894356302,13.049049192038893],[77.66334399408105,13.048839999571689],[77.66294792766195,13.04850989816109],[77.66266227132778,13.048085164299627],[77.66250976297398,13.047599607192625],[77.66250254154177,13.047091877423789],[77.66264118098427,13.046602390294463],[77.66291464485225,13.046170108762006],[77.66330116502942,13.045829442056462],[77.66376997459685,13.045607506824426],[77.66428375685254,13.04552196877599],[77.66480161555252,13.045579636598584],[77.66528232999487,13.045775920029499],[77.66568763592215,13.046095195210864],[77.6659852711654,13.046512048254113],[77.66615154365553,13.046993298055757],[77.66617321740692,13.047500637388797],[77.6660485663188,13.04799368207769],[77.66578751184437,13.0484331855677],[77.6654108334846,13.048784163012263],[77.6649485148757,13.04901867618185],[77.66443735707966,13.049118057479653],[77.66433496955227,13.049120823522944]]]}"
148,0.05458854444874228,60.82999871019274,Jakkur Lake,5.019999980926514,"{""type"":""Polygon"",""coordinates"":[[[77.61032801732185,13.088561749183214],[77.60981190886805,13.088490117697564],[77.60933688348848,13.08828092522606],[77.60894075378206,13.087950823809805],[77.60865505180898,13.087526089943088],[77.60850251909638,13.087040532832884],[77.60849529652205,13.086532803063886],[77.60863395812714,13.0860433159375],[77.60890746569586,13.085611034410158],[77.609294047632,13.085270367710313],[77.60976293210094,13.085048432482777],[77.61027679644026,13.084962894436249],[77.61079473787485,13.085020562257547],[77.61127552911994,13.085216845684382],[77.6116808998066,13.085536120860143],[77.6119785826116,13.085952973898022],[77.61214488167896,13.086434223696205],[77.61216655890522,13.086941563028766],[77.61204188791014,13.087434607720319],[77.61178079172896,13.087874111215298],[77.61140405318109,13.088225088665581],[77.61094166069384,13.08845960183986],[77.61043042121156,13.088558983139864],[77.61032801732185,13.088561749183214]]]}"
149,0.4765568631544691,58.109998618252575,BEL Lake,4.605000019073486,"{""type"":""Polygon"",""coordinates"":[[[77.56435145747977,13.058136337616052],[77.56383541266443,13.058064706131635],[77.56336044585557,13.05785551366345],[77.56296436498839,13.057525412251561],[77.56267869823519,13.057100678388895],[77.56252618432046,13.056615121281162],[77.56251896262751,13.056107391512288],[77.56265760712958,13.055617904383631],[77.56293108097412,13.055185622852346],[77.56331761525044,13.054844956148106],[77.56378644191737,13.054623020917097],[77.56430024291218,13.054537482869096],[77.5648181204999,13.054595150691396],[77.56529885247576,13.054791434121379],[77.56570417318717,13.05511070930146],[77.56600181928845,13.055527562343483],[77.56616809784597,13.056008812144338],[77.56618977239066,13.056516151477265],[77.56606511675791,13.057009196166767],[77.56580405276213,13.057448699657911],[77.56542736066183,13.057799677103786],[77.56496502518702,13.05803419027444],[77.56445384874256,13.05813357157275],[77.56435145747977,13.058136337616052]]]}"
150,1.0,70.2199983606115,Vasanthapura Lake,5.464999675750732,"{""type"":""Polygon"",""coordinates"":[[[77.55654516478079,12.892951005503557],[77.5560294626602,12.892879374025837],[77.55555481125606,12.892670181575646],[77.55515899338944,12.892340080187436],[77.55487351629587,12.891915346346751],[77.55472110360778,12.891429789252431],[77.55471388666078,12.890922059484222],[77.55485243906234,12.890432572343276],[77.55512573130144,12.890000290790573],[77.55551200892857,12.889659624062485],[77.55598052433062,12.88943768881263],[77.55649398421417,12.889352150756668],[77.55701151798532,12.889409818584376],[77.55749193079542,12.889606102031449],[77.55789698238905,12.889925377234972],[77.55819443083979,12.890342230299467],[77.5583605989512,12.890823480114816],[77.55838225905524,12.891330819449735],[77.55825768614876,12.891823864128105],[77.55799679547182,12.892263367598469],[77.55762035349272,12.892614345020393],[77.5571583250313,12.89284885817141],[77.55664748804728,12.892948239460516],[77.55654516478079,12.892951005503557]]]}"
151,0.4203949834399445,63.59999836515635,Chikka Beguru Lake,4.654999732971191,"{""type"":""Polygon"",""coordinates"":[[[77.63646809113118,12.887080535359424],[77.6359524011023,12.887008903881943],[77.63547776082693,12.88679971143239],[77.63508195224006,12.886469610045024],[77.63479648183846,12.88604487620512],[77.63464407272205,12.885559319111275],[77.6346368559425,12.885051589343089],[77.63477540509437,12.884562102201704],[77.63504869092569,12.884129820648242],[77.63543495949718,12.883789153919306],[77.63590346391652,12.883567218668778],[77.63641691176426,12.883481680612535],[77.63693443340415,12.883539348440436],[77.63741483495279,12.883735631888118],[77.63781987705083,12.884054907092473],[77.63811731852763,12.884471760157766],[77.63828348274203,12.884953009973632],[77.63830514233653,12.885460349308621],[77.63818057234899,12.885953393986593],[77.63791968778744,12.886392897456222],[77.63754325463366,12.886743874877293],[77.63708123700492,12.886978388027616],[77.63657041199848,12.887077769316395],[77.63646809113118,12.887080535359424]]]}"
152,0.0,65.27499802224338,Yellamallappa Chetty Lake,7.329999923706055,"{""type"":""Polygon"",""coordinates"":[[[77.72832072308441,13.027497647362402],[77.72780474219074,13.02742601587923],[77.72732983421324,13.027216823414381],[77.72693380240268,13.026886722006887],[77.72664817102607,13.0264619881483],[77.72649567599285,13.025976431043055],[77.72648845518519,13.025468701274308],[77.72662708250809,13.024979214143372],[77.7269005224784,13.02454693260811],[77.72728700888278,13.024206265899444],[77.72775577749047,13.023984330664938],[77.72826951485891,13.023898792615459],[77.72878732831562,13.023956460438763],[77.72926800075852,13.024152743871918],[77.72967327127229,13.024472019056349],[77.72997088050646,13.024888872102544],[77.73013713846288,13.02537012190609],[77.73015881031405,13.025877461239384],[77.730034170112,13.026370505926819],[77.72977313844481,13.02681000941411],[77.7293964929988,13.027160986855534],[77.72893421479014,13.027395500022548],[77.72842310166409,13.027494881319148],[77.72832072308441,13.027497647362402]]]}"
153,0.45354521725779223,65.27499802224338,Seegehalli Lake,7.329999923706055,"{""type"":""Polygon"",""coordinates"":[[[77.71306597395127,13.019099007040365],[77.71255001055121,13.019027375557531],[77.71207511867422,13.018818183093602],[77.71167910028912,13.018488081687309],[77.7113934785941,13.018063347829843],[77.7112409887282,13.01757779072528],[77.71123376816284,13.017070060956565],[77.71137239078426,13.016580573825003],[77.71164582148414,13.01614829228865],[77.71203229478729,13.015807625578772],[77.71250104750578,13.015585690343308],[77.71301476746142,13.015500152293425],[77.71353256336725,13.015557820117003],[77.71401321951764,13.015754103551027],[77.71441847629367,13.01607337873665],[77.71471607543835,13.016490231783985],[77.71488232775681,13.01697148158827],[77.71490399887082,13.017478820921667],[77.71477936289173,13.017971865608537],[77.714518340072,13.01841136909477],[77.71414170739398,13.018762346534977],[77.71367944485749,13.018996859700993],[77.71316834905991,13.019096240997124],[77.71306597395127,13.019099007040365]]]}"
154,0.03407174389206162,70.4099979000166,Saul Kere,6.529999732971191,"{""type"":""Polygon"",""coordinates"":[[[77.68019584780986,12.920290693667903],[77.67968008929759,12.920219062189076],[77.67920538599243,12.920009869735908],[77.67880952484812,12.919679768343784],[77.6785240165454,12.919255034499457],[77.67837158720012,12.918769477402922],[77.6783643694722,12.918261747634604],[77.67850293702926,12.917772260495687],[77.67877625915223,12.91733997894653],[77.67916257901189,12.916999312222387],[77.67963114563368,12.916777376975647],[77.68014466164826,12.916691838921],[77.68066225199563,12.916749506747816],[77.68114271732557,12.916945790192061],[77.68154781320351,12.917265065391707],[77.68184529417836,12.917681918452484],[77.6820114804641,12.918163168265437],[77.68203314294443,12.91867050760003],[77.6819085564251,12.919163552280239],[77.68164763722793,12.919603055754042],[77.68127115409048,12.919954033179923],[77.68080907510888,12.92018854633419],[77.68029818226539,12.920287927624821],[77.68019584780986,12.920290693667903]]]}"
155,0.00443019903659289,60.82999871019274,Rachenahalli Lake,5.019999980926514,"{""type"":""Polygon"",""coordinates"":[[[77.6138107751643,13.064486949271082],[77.61329471707919,13.064415317786407],[77.61281973805727,13.06420612531753],[77.61242364700624,13.063876023904726],[77.61213797290905,13.063451290041218],[77.61198545507462,13.06296573293297],[77.6119782331979,13.062458003164068],[77.61211688126626,13.061968516035886],[77.6123903621429,13.061536234505423],[77.61277690635715,13.061195567802102],[77.61324574507682,13.060973632571814],[77.61375955928013,13.060888094524122],[77.61427745018106,13.060945762346213],[77.61475819451563,13.061142045775537],[77.61516352564777,13.061461320954718],[77.61546117940243,13.061878173995877],[77.61562746223663,13.062359423796174],[77.61564913734047,13.062866763129026],[77.61552447850441,13.063359807818955],[77.61526340779739,13.0637993113109],[77.61488670601193,13.064150288757691],[77.61442435864899,13.064384801929108],[77.61391316906003,13.064484183227767],[77.6138107751643,13.064486949271082]]]}"
156,0.2556741749027942,70.91499849408865,Lotus Pond,5.704999923706055,"{""type"":""Polygon"",""coordinates"":[[[77.5964199762946,12.978999841246994],[77.59590409624832,12.978928209765789],[77.59542928108735,12.978719017306226],[77.59503332667197,12.978388915905684],[77.59474775110796,12.977964182053553],[77.59459528586349,12.97747862495225],[77.59458806645249,12.976970895183694],[77.5947266666723,12.976481408049146],[77.5950000532002,12.976049126507597],[77.59538646407846,12.975708459791926],[77.59585514108784,12.975486524551885],[77.59636877807483,12.975400986500068],[77.59688649035398,12.975458654324962],[77.59736706887352,12.975654937763133],[77.59777226019193,12.975974212954451],[77.598069811262,12.97639106600724],[77.59823603671661,12.976872315815045],[77.59825770431823,12.977379655148928],[77.5981330884607,12.977872699833092],[77.5978721077974,12.978312203314278],[77.59749553595645,12.978663180748674],[77.59703334809497,12.97889769390992],[77.59652233486447,12.978997075203816],[77.5964199762946,12.978999841246994]]]}"
157,0.5156484646354834,55.97499892022461,Seetharampalya Lake,5.690000057220459,"{""type"":""Polygon"",""coordinates"":[[[77.7130811596254,12.98396535036155],[77.71256526927253,12.98389371888014],[77.71209044462572,12.983684526420038],[77.71169448230057,12.983354425018787],[77.71140890103253,12.982929691165994],[77.71125643274364,12.982444134064288],[77.7112492131899,12.98193640429571],[77.71138781617964,12.981446917161533],[77.71166120816936,12.981014635620628],[77.71204762676638,12.980673968905673],[77.7125163131371,12.9804520336662],[77.71302996038304,12.980366495614623],[77.71354768300253,12.980424163439352],[77.71402827112104,12.98062044687701],[77.7144334705332,12.980939722067623],[77.71473102754761,12.98135657511974],[77.71489725632392,12.981837824927107],[77.71491892435985,12.982345164260927],[77.71479430601431,12.982838208945429],[77.71453332013843,12.983277712427238],[77.71415674077505,12.983628689862355],[77.71369454368008,12.983863203024189],[77.71318352024029,12.983962584318363],[77.7130811596254,12.98396535036155]]]}"
158,0.9201027206851324,70.91499849408865,Kenchanahalli Lake,5.704999923706055,"{""type"":""Polygon"",""coordinates"":[[[77.5086028918082,12.92762027715057],[77.50808711815564,12.927548645671445],[77.50761240091587,12.927339453217481],[77.50721652815218,12.927009351824305],[77.50693101147027,12.926584617979007],[77.50677857765282,12.92609906088187],[77.50677135971523,12.925591331113525],[77.50690993134131,12.925101843975156],[77.50718326148761,12.924669562426947],[77.50756959268605,12.924328895703862],[77.50803817305953,12.924106960457957],[77.50855170414444,12.924021422403666],[77.50906930968164,12.924079090230242],[77.50954978911234,12.924275373673728],[77.50995489687992,12.924594648872334],[77.51025238658697,12.925011501932115],[77.51041857775225,12.925492751744425],[77.51044024087058,12.926000091078926],[77.51031565069638,12.926493135759634],[77.51005472384199,12.926932639234353],[77.50967822965418,12.9272836166613],[77.5092161371087,12.92751812981644],[77.5087052292678,12.927617511107474],[77.5086028918082,12.92762027715057]]]}"
159,0.699124662652785,58.109998618252575,Mallasandra Lake,4.605000019073486,"{""type"":""Polygon"",""coordinates"":[[[77.51829399546942,13.059916278151356],[77.51777794693555,13.05984464666687],[77.51730297670427,13.059635454198485],[77.51690689298334,13.05930535278634],[77.51662122417216,13.05888061892344],[77.51646870915903,13.058395061815562],[77.51646148741459,13.057887332046679],[77.51660013291601,13.057397844918157],[77.51687360873113,13.0569655633871],[77.5172601457923,13.056624896683118],[77.51772897583672,13.056402961452312],[77.51824278053289,13.0563174234044],[77.5187606618513,13.05637509122664],[77.51924139729039,13.056571374656437],[77.51964672092195,13.056890649836266],[77.51994436916789,13.057307502878045],[77.52011064892385,13.057788752678746],[77.52013232362523,13.05829609201165],[77.52000766709483,13.058789136701273],[77.5197466012184,13.059228640192643],[77.51936990640408,13.059579617638773],[77.51890756759789,13.05981413080964],[77.51839638747002,13.059913512108048],[77.51829399546942,13.059916278151356]]]}"
160,0.41025420501038196,70.91499849408865,Kempambudhi Kere,5.704999923706055,"{""type"":""Polygon"",""coordinates"":[[[77.56030464643523,12.953574908120238],[77.55978881909469,12.953503276640063],[77.55931405244233,12.95329408418327],[77.55891813847592,12.952963982786374],[77.55863259208117,12.952539248937622],[77.55848014240514,12.952053691838385],[77.55847292372405,12.951545962069932],[77.55861150977898,12.951056474933493],[77.55888486837634,12.950624193388647],[77.55927123978248,12.950283526669306],[77.55973986891996,12.950061591426364],[77.56025345344473,12.949976053373323],[77.5607711128456,12.950033721199047],[77.56125164227811,12.95023000463985],[77.56165679220675,12.950549279834773],[77.56195431287854,12.950966132891027],[77.56212052134677,12.95144738270106],[77.56214218672746,12.951954722035248],[77.56201758359305,12.9524477667177],[77.56175662958583,12.952887270195689],[77.56138009621303,12.953238247626397],[77.56091795556956,12.95347276078462],[77.5604069945474,12.953572142077102],[77.56030464643523,12.953574908120238]]]}"
161,0.9639663149363109,58.109998618252575,Vidyaranyapura Kere,4.605000019073486,"{""type"":""Polygon"",""coordinates"":[[[77.55462755408443,13.078003725015185],[77.55411146773228,13.077932093529961],[77.55363646269434,13.077722901059609],[77.55324034994982,13.07739279964487],[77.55295466020861,13.076968065779559],[77.55280213402453,13.076482508670214],[77.55279491175631,13.075974778901257],[77.5529335674215,13.075485291774083],[77.55320706327781,13.075053010245371],[77.55359362866166,13.074712343544006],[77.55406249305594,13.074490408315262],[77.5545763353957,13.07440487026822],[77.55509425465624,13.07446253808987],[77.5555750253171,13.07465882151779],[77.55598037864733,13.074978096695055],[77.55627804870511,13.07539494973437],[77.55644434064939,13.075876199533482],[77.55646601694434,13.076383538866171],[77.5563413512846,13.076876583557013],[77.55608026628144,13.077316087050662],[77.55570354386482,13.077667064499412],[77.55524117117803,13.077901577672435],[77.5547299535888,13.078000958971849],[77.55462755408443,13.078003725015185]]]}"
